token,pool_id,fee,tick_spacing,hooked,ts_sig,fire_cohort,init_block,deployment_rank,n_competing,seed_status,seed_salt,n_swaps,n_mods,n_known_infra_swaps,known_infra_flow,outcome_t3,n_router_swaps_t3,router_like_flow_t3,outcome_t5,n_router_swaps_t5,router_like_flow_t5,outcome_t10,n_router_swaps_t10,router_like_flow_t10,n_known,known_flow,n_unknown_prev_t3,unknown_prev_flow_t3,n_router_like_t3,n_unknown_prev_t5,unknown_prev_flow_t5,n_router_like_t5,n_unknown_prev_t10,unknown_prev_flow_t10,n_router_like_t10,n_other,own_harvest_after_known,own_scale_after_known,foreign_poke_after_known
0x807f574ba1a79c357bece49a6e9b5dca24f3eeac,0x82fe1b2a2a74684cc9c93265fa29401b08a231fa18beed7e066d04c8365b8007,850000,17000,False,False,True,17827982,6,12,SEEDED,322534,11,13,2,True,FLOW_AND_HARVESTED,11,True,FLOW_AND_HARVESTED,11,True,FLOW_AND_HARVESTED,11,True,2,True,9,True,11,9,True,11,9,True,11,0,3,2,4
0x807f574ba1a79c357bece49a6e9b5dca24f3eeac,0x4ffd368b3d71fd9d0d10d557a2447a11c5fc7be73c49262c134f81e01bc7baa6,950050,200,False,False,False,19999729,7,12,SEEDED,362739,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x807f574ba1a79c357bece49a6e9b5dca24f3eeac,0xd2596d75d282c0d6535de9f5d5e8caf53c50af07d09b62e3d3a596da43971dd7,500000,10000,False,False,True,20188301,8,12,SEEDED,366446,57,9,20,True,FLOW_AND_HARVESTED,57,True,FLOW_AND_HARVESTED,57,True,FLOW_AND_HARVESTED,57,True,20,True,37,True,57,37,True,57,37,True,57,0,5,3,0
0x807f574ba1a79c357bece49a6e9b5dca24f3eeac,0x0fe0757869f6df6174106acd18cd0e768d78c3471a15155871f969dcd6941deb,930000,9300,False,True,False,24056972,9,12,SEEDED,418745,2,1,0,False,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,0,False,2,True,2,2,True,2,2,True,2,0,0,0,0
0x807f574ba1a79c357bece49a6e9b5dca24f3eeac,0x56945b73f65663c7de7f71ceb10d7067a0c6c6455d077f4d3ec480d4113c6a72,990000,9900,False,True,False,26389505,10,12,SEEDED,447067,2,3,0,False,FLOW_AND_HARVESTED,2,True,FLOW_AND_HARVESTED,2,True,FLOW_AND_HARVESTED,2,True,0,False,2,True,2,2,True,2,2,True,2,0,0,0,0
0x807f574ba1a79c357bece49a6e9b5dca24f3eeac,0x4cc65550368db93829dc70531eb48023c931c8bd9295e9f12e37d8a13993267e,980000,9800,False,True,False,26582692,11,12,SEEDED,449340,2,2,0,False,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,0,False,2,True,2,2,True,2,2,True,2,0,0,0,0
0x807f574ba1a79c357bece49a6e9b5dca24f3eeac,0xc25dc27a78d3aa98e0ce4bc1ddb1270bcd6b535494a9b3848c9ee7f6071a367d,800000,8000,False,True,False,30032276,12,12,SEEDED,534539,9,8,4,True,FLOW_AND_HARVESTED,9,True,FLOW_AND_HARVESTED,9,True,FLOW_AND_HARVESTED,9,True,4,True,5,True,9,5,True,9,5,True,9,0,4,2,0
0x53f98fb02ce68ab3c1302d43124ef9d45af86382,0x3e73f430304529603a4d088e997223dc66abf9ae6f3996cf979dddb445e93f62,950000,19000,False,False,False,15722169,1,1,SEEDED,255842,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xc08618db5102e6147e1252b73f8a16ebd896853f,0xa7919c4695aa080241819a41ac708d607cff13ad6d6e9a797a9ac7e18d158a40,900000,18000,False,False,False,15735849,1,13,SEEDED,256241,19,122,16,True,FLOW_AND_HARVESTED,19,True,FLOW_AND_HARVESTED,19,True,FLOW_AND_HARVESTED,19,True,16,True,3,True,19,3,True,19,3,True,19,0,6,5,50
0xc08618db5102e6147e1252b73f8a16ebd896853f,0xabc471f6cc1a517df8c9d492d7f3ef3b735af36b0a9a687cd1f90404b60ae101,900001,18000,False,False,False,15739319,2,13,SEEDED,256321,7,10,7,True,FLOW_AND_HARVESTED,7,True,FLOW_AND_HARVESTED,7,True,FLOW_AND_HARVESTED,7,True,7,True,0,False,7,0,False,7,0,False,7,0,1,0,3
0xc08618db5102e6147e1252b73f8a16ebd896853f,0x8bc2569a60a3d4f1c8873c0f0bb1af938abc6454232916066f92e78ff4ddd2e4,959990,19200,False,False,False,15802284,3,13,SEEDED,258247,5,11,3,True,POOL_POKED_AFTER_FLOW,5,True,POOL_POKED_AFTER_FLOW,5,True,POOL_POKED_AFTER_FLOW,5,True,3,True,2,True,5,2,True,5,2,True,5,0,0,0,2
0xc08618db5102e6147e1252b73f8a16ebd896853f,0xef150f8de2ab929292c9c139cbeec9b627f572268a73d44bd0faf626298da668,900000,18000,False,False,False,15814729,4,13,SEEDED,258707,1,1,0,False,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0xc08618db5102e6147e1252b73f8a16ebd896853f,0x90fdaaf22988a30a4bbaf88affd090ffbe4617cbe600f496f9cef93a1ef5482f,999990,20000,False,False,False,15854147,5,13,SEEDED,259963,0,3,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xc08618db5102e6147e1252b73f8a16ebd896853f,0x4cbab3663b909d6173e48051ea6c80a9a353aadd814261ab4048f9fef5a850c5,850000,17000,False,False,False,15857267,6,13,SEEDED,260097,1,6,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,1,True,0,False,1,0,False,1,0,False,1,0,1,1,0
0xc08618db5102e6147e1252b73f8a16ebd896853f,0xfaff9a492ea46411984ef64d86ce63345ed9cff479eaa138ffec3b1c0c4b675d,777700,15554,False,False,False,15872396,7,13,SEEDED,260779,7,6,6,True,FLOW_AND_HARVESTED,7,True,FLOW_AND_HARVESTED,7,True,FLOW_AND_HARVESTED,7,True,6,True,1,True,7,1,True,7,1,True,7,0,1,0,1
0xc08618db5102e6147e1252b73f8a16ebd896853f,0x70256f483cf1de0a3a871ac04d1fb3e9c9eb58c154bf68a252e9fbed8d0acbe6,800000,16000,False,False,False,15872997,8,13,SEEDED,260789,6,4,5,True,FLOW_AND_HARVESTED,6,True,FLOW_AND_HARVESTED,6,True,FLOW_AND_HARVESTED,6,True,5,True,1,True,6,1,True,6,1,True,6,0,2,1,0
0xc08618db5102e6147e1252b73f8a16ebd896853f,0x3f35ee80cc0bbaf302b2704dc8ef61656c2ca5b85bc610274d8b08dd16d50ad3,750000,15000,False,False,False,15894034,9,13,SEEDED,261633,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xc08618db5102e6147e1252b73f8a16ebd896853f,0x4df2f035e7530de9843b70d71389ecc8f28162bbf05f0d5c7833d756f198fc70,700000,14000,False,False,False,15954038,10,13,SEEDED,263587,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xc08618db5102e6147e1252b73f8a16ebd896853f,0xf56f3c06d78fa9a72ab042620e6a7ac49e86c10b5465a47b319e662f1bd014f4,910000,18200,False,False,False,15967179,11,13,SEEDED,263912,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xc08618db5102e6147e1252b73f8a16ebd896853f,0x8ff3647616fad645ed25566228f237c89d15389d77425665c41c7f3c4ec10a48,699000,13980,False,False,False,16876888,12,13,SEEDED,287372,3,4,3,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,3,True,0,False,3,0,False,3,0,False,3,0,1,1,0
0xc08618db5102e6147e1252b73f8a16ebd896853f,0x2c5372a65893cfff1610b409dc9075054dc9f41fced633da0b1ff190968d107b,907110,18142,False,False,False,17006957,13,13,SEEDED,290947,1,2,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,1,True,0,False,1,0,False,1,0,False,1,0,0,0,0
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0xc902fb45ea6fa94ab528d1ad98ac926b417e74a5e7fb93a1736cf5bda06302db,870000,17400,False,False,False,15747195,1,11,SEEDED,256543,9,40,4,True,POOL_POKED_AFTER_FLOW,9,True,POOL_POKED_AFTER_FLOW,9,True,POOL_POKED_AFTER_FLOW,9,True,4,True,5,True,9,5,True,9,5,True,9,0,0,0,5
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0x05658f1143cd0954c2237dd8e1562cc0959e5d991112455fc1fa3fb1df442cd9,900000,18000,False,False,False,15748906,2,11,SEEDED,256606,9,2,4,True,FLOW_AND_HARVESTED,9,True,FLOW_AND_HARVESTED,9,True,FLOW_AND_HARVESTED,9,True,4,True,5,True,9,5,True,9,5,True,9,0,1,0,0
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0x91ea587d9729f9bad2b5bd8f79dd164cefd2afeefd321782a455c4fa70cec4f2,800000,16000,False,False,False,15750109,3,11,SEEDED,256665,5,3,1,True,FLOW_AND_HARVESTED,5,True,FLOW_AND_HARVESTED,5,True,FLOW_AND_HARVESTED,5,True,1,True,4,True,5,4,True,5,4,True,5,0,1,0,0
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0x3625839165d33df7159be222a0ee69e217d7346a6c41469a89330f4c818122a6,989000,19780,False,False,False,15751879,4,11,SEEDED,256739,10,15,7,True,FLOW_AND_HARVESTED,10,True,FLOW_AND_HARVESTED,10,True,FLOW_AND_HARVESTED,10,True,7,True,3,True,10,3,True,10,3,True,10,0,3,0,5
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0x65af56fcc3c158be19efd639c04327eab13287068e2c262c7cee1cfcd133d724,987650,200,False,False,False,15751928,5,11,SEEDED,256742,1,2,0,False,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0xbec7eced8d7b10ff230acabe6843d09b83da2b354e88a5b553bf0a9685af603c,999090,19982,False,False,False,15751979,6,11,SEEDED,256743,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0x516747a6a35d5e7cb971377469394d978442a7723d53a39d9d43467ef171f563,900001,18000,False,False,False,15770169,7,11,SEEDED,257258,9,3,4,True,FLOW_AND_HARVESTED,9,True,FLOW_AND_HARVESTED,9,True,FLOW_AND_HARVESTED,9,True,4,True,5,True,9,5,True,9,5,True,9,0,2,0,0
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0xce100581dfe10a36d236262c05e5321b4821a0e8468336726ae2fe2fa945378f,880000,17600,False,False,False,15783269,8,11,SEEDED,257686,5,6,2,True,FLOW_AND_HARVESTED,5,True,FLOW_AND_HARVESTED,5,True,FLOW_AND_HARVESTED,5,True,2,True,3,True,5,3,True,5,3,True,5,0,2,1,0
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0x71395804050153c79ac7efe184d2f1a267bb9ed32fbcd0ed330060cbdeddf997,500000,10000,False,False,False,15783600,9,11,SEEDED,257704,19,11,4,True,FLOW_AND_HARVESTED,19,True,FLOW_AND_HARVESTED,19,True,FLOW_AND_HARVESTED,19,True,4,True,15,True,19,15,True,19,15,True,19,0,5,5,0
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0xd0cabf2f881371954e02de73c3c14be1ec373ff23747cf954a21e2c35932407a,480000,9600,False,False,False,15784327,10,11,SEEDED,257728,12,6,5,True,FLOW_AND_HARVESTED,12,True,FLOW_AND_HARVESTED,12,True,FLOW_AND_HARVESTED,12,True,5,True,7,True,12,7,True,12,7,True,12,0,3,2,0
0x59d1f3686c79ffa20c96dfa5743f0f28deadca84,0xac45a45f97047b8163fc58cfc36c09729b56d64818f7f77746929a98c207f1d0,777770,15555,False,False,False,15886083,11,11,SEEDED,261159,1,4,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,1,True,0,False,1,0,False,1,0,False,1,0,1,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0x50344bb8db5312c87bf38185af8429ec9d82444f9403aa6db6e2aa48b4da0cbd,998871,19977,False,False,False,15791586,1,14,SEEDED,257945,24,5,9,True,FLOW_AND_HARVESTED,24,True,FLOW_AND_HARVESTED,24,True,FLOW_AND_HARVESTED,24,True,9,True,15,True,24,15,True,24,15,True,24,0,3,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0x0a90f04eb55321dc86dd25ffb17535d5d54db72864fdd856d2bacbce3473364b,987650,200,False,False,False,15791800,2,14,SEEDED,257950,13,11,4,True,FLOW_AND_HARVESTED,13,True,FLOW_AND_HARVESTED,13,True,FLOW_AND_HARVESTED,13,True,4,True,9,True,13,9,True,13,9,True,13,0,1,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0xa369236406c9df94db4041796ab1604b1e9b75a97e6a9a8be00e2a3f8b0cdae4,999910,60,False,False,False,15791831,3,14,SEEDED,257956,25,8,6,True,FLOW_AND_HARVESTED,25,True,FLOW_AND_HARVESTED,25,True,FLOW_AND_HARVESTED,25,True,6,True,19,True,25,19,True,25,19,True,25,0,1,0,1
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0x49e6a347497afc3bb15039a165eb8e605c570236ffa90b485604b1c3fd986b51,990008,19998,False,False,False,15792365,4,14,SEEDED,257975,22,2,9,True,ROUTER_LIKE_REPEAT,22,True,ROUTER_LIKE_REPEAT,22,True,ROUTER_LIKE_REPEAT,22,True,9,True,13,True,22,13,True,22,13,True,22,0,0,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0xa3eb7f56b0cde186c682074aa741ff1590b4e5be9e1d9612ea18d9684f4c9ac5,800000,16000,False,False,False,15799206,5,14,SEEDED,258139,12,7,1,True,FLOW_AND_HARVESTED,12,True,FLOW_AND_HARVESTED,12,True,FLOW_AND_HARVESTED,12,True,1,True,11,True,12,11,True,12,11,True,12,0,1,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0xa524c8b87a6968d6f27d4b521e47c043b1f326bf84c689ba0a28e98bc045c75d,260000,5200,False,False,False,15800270,6,14,SEEDED,258186,32,19,10,True,POOL_POKED_AFTER_FLOW,32,True,POOL_POKED_AFTER_FLOW,32,True,POOL_POKED_AFTER_FLOW,32,True,10,True,22,True,32,22,True,32,22,True,32,0,0,0,4
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0x0dff86ceda5b1683e37506da5b5dcf57ed86f7172f53a436b0a36d728d2f9d15,900000,18000,False,False,False,15808701,7,14,SEEDED,258511,18,5,7,True,FLOW_AND_HARVESTED,18,True,FLOW_AND_HARVESTED,18,True,FLOW_AND_HARVESTED,18,True,7,True,11,True,18,11,True,18,11,True,18,0,3,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0xd7b0e94a983f63690268b5e6a39cafaa8aae0054be67e728d4c0573f380d0798,100000,2000,False,False,False,15812599,8,14,SEEDED,258692,61,74,31,True,FLOW_AND_HARVESTED,61,True,FLOW_AND_HARVESTED,59,True,FLOW_AND_HARVESTED,59,True,31,True,30,True,61,28,True,59,28,True,59,2,4,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0x3f7d287c6ab380494e0beeb95c0a71e109a0aae99dffddc7ca8bc97946735778,999822,19996,False,False,False,15818746,9,14,SEEDED,258843,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0x19d559b2d8a352653108e79e0da170651bdc30fc5c07aaba941bdfa153e6ba15,850000,17000,False,False,False,15825295,10,14,SEEDED,259097,13,3,7,True,ROUTER_LIKE_REPEAT,13,True,ROUTER_LIKE_REPEAT,13,True,ROUTER_LIKE_REPEAT,12,True,7,True,6,True,13,6,True,13,5,True,12,0,0,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0xc359f7cb79b758de0f3867fdb2c432c874b62ffb71e25e53973a16e669586175,777700,15554,False,False,False,15857077,11,14,SEEDED,260088,2,1,1,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,1,True,1,True,2,1,True,2,1,True,2,0,0,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0xee78dcb6aea91b9c04a263c6f22c5a7d72c5cfb8967f551e3b39a07444941141,500000,10000,False,False,False,15948381,12,14,SEEDED,263414,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0xe2dee0a8fcbdd38360ad9927c02a83f663a6927694460ee9d56d971a3506a47e,150000,3000,False,False,False,16902299,13,14,SEEDED,287958,4,1,1,True,ROUTER_LIKE_REPEAT,4,True,ROUTER_LIKE_REPEAT,4,True,ROUTER_LIKE_REPEAT,4,True,1,True,3,True,4,3,True,4,3,True,4,0,0,0,0
0x647dd517c8820fc9874e1a3f58e6e0b9a43395c0,0xa124c5ed5a9e2a4f439b7127539fb1ced30cd946f1c551c3b58205bd4d68f89b,999440,19980,False,False,False,18339646,14,14,SEEDED,336265,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xbc3097d585d383c8c864f675b337f8f4d6b8c77d,0xed2cb9d381e198044dff96e3117de4faca27fa1b61313596847b598df05313fd,999910,60,False,False,False,15817557,1,5,SEEDED,258806,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xbc3097d585d383c8c864f675b337f8f4d6b8c77d,0x708dcd391bd264b16a0a96fe61bbd9c0c327f3b145f587b5ceaf84fdf695c260,990010,19998,False,False,False,15818115,2,5,SEEDED,258822,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xbc3097d585d383c8c864f675b337f8f4d6b8c77d,0x1ec802881e5db376aa85fd7c79901981a5ae6ca9d408e0d803aaadb2a682f588,870000,17400,False,False,False,15820643,3,5,SEEDED,258908,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xbc3097d585d383c8c864f675b337f8f4d6b8c77d,0x1315294946ecd7333d0a7980b1a9f2575c91eb776d7cd28160f3eed82d8d4c2f,999223,19984,False,False,False,15821599,4,5,SEEDED,258962,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xbc3097d585d383c8c864f675b337f8f4d6b8c77d,0xbc8b5f9df1b268de48b5779ae2a45bc8706af16df70ddc8a488fcb5d24b87233,987650,200,False,False,False,15821645,5,5,SEEDED,258965,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xe2a7eaa63fe852211f70292ec33c950215fa90f9,0xe4f1452929489e64148d927c0c8d5d45ee1fb340330787879ee1229f60c6519d,999910,60,False,False,False,15824307,1,1,SEEDED,259053,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x75bb7300577a72c0ef8b88fdcb1c1bff848f9ab6,0x7130182c1d7a2708fc940cad47b581826c4cbb7e73cde79537d0c4d27c99d82d,999910,60,False,False,False,15884955,1,2,SEEDED,261132,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x75bb7300577a72c0ef8b88fdcb1c1bff848f9ab6,0x66779198db261c834019e87b98642d0e8e3b26c9d77d88cccafdb2b735a2098e,990010,19998,False,False,False,15885251,2,2,SEEDED,261137,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x016064e34b2f1c6db6992b151f0d4a9e0ffb2444,0x699be270f99c0d649f267ca51e86c706e0da75de204e3fdcebb1f86dee9e8827,999910,60,False,False,False,15893612,1,5,SEEDED,261609,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x016064e34b2f1c6db6992b151f0d4a9e0ffb2444,0xa83886b2390bd9f6e5ef91ca020439734f6f73c472fadbad786d7bd2d0ba72d6,999417,19988,False,False,False,15893873,2,5,SEEDED,261618,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x016064e34b2f1c6db6992b151f0d4a9e0ffb2444,0xc0f69d776330955c1ca29fdce0e2f554b553d4cd1219fe21dc8c72cc5e111247,987650,200,False,False,False,15893884,3,5,SEEDED,261624,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x016064e34b2f1c6db6992b151f0d4a9e0ffb2444,0x5dcf193217bad7da683548de21c36cacad1b064126de050ade80e605dec85042,990010,19998,False,False,False,15894827,4,5,SEEDED,261668,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x016064e34b2f1c6db6992b151f0d4a9e0ffb2444,0x2dce168e70c78fa908f83072adffde756e9235707a875f04409ec9237fba62a6,860000,17200,False,False,False,15910953,5,5,SEEDED,262291,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xedc62851ef24928d934024f69bb073a305090663,0x253f8b47e136f72e45009f9cbe0b84ea079a9396e06fafa999a4a602c088cdcb,998925,19979,False,False,False,15896132,1,11,SEEDED,261734,18,13,13,True,FLOW_AND_HARVESTED,18,True,FLOW_AND_HARVESTED,18,True,FLOW_AND_HARVESTED,18,True,13,True,5,True,18,5,True,18,5,True,18,0,5,0,2
0xedc62851ef24928d934024f69bb073a305090663,0x3d4808068e2d220e904d6b819c02f7cd05eb296f22fc9ff9b9cfe4f729135e62,999910,60,False,False,False,15896459,2,11,SEEDED,261739,8,9,2,True,FLOW_AND_HARVESTED,8,True,FLOW_AND_HARVESTED,8,True,FLOW_AND_HARVESTED,8,True,2,True,6,True,8,6,True,8,6,True,8,0,1,0,4
0xedc62851ef24928d934024f69bb073a305090663,0x11adb7791b8afd2deeee62e6d8161d9ef24e77268471cce13b88542db2f23539,900000,18000,False,False,False,15907458,3,11,SEEDED,262159,11,11,8,True,FLOW_AND_HARVESTED,11,True,FLOW_AND_HARVESTED,11,True,FLOW_AND_HARVESTED,11,True,8,True,3,True,11,3,True,11,3,True,11,0,1,0,2
0xedc62851ef24928d934024f69bb073a305090663,0xb6652e8235b212867d72a188ec0919d0fb2f4ea766407c4bd7c561990044c550,950000,19000,False,False,False,15907550,4,11,SEEDED,262160,2,4,2,True,POOL_POKED_AFTER_FLOW,2,True,POOL_POKED_AFTER_FLOW,2,True,POOL_POKED_AFTER_FLOW,2,True,2,True,0,False,2,0,False,2,0,False,2,0,0,0,1
0xedc62851ef24928d934024f69bb073a305090663,0x07b4a594e14352faefea2f81d94561af929162291294f8e1d2882dd8b648017a,998000,10000,False,False,False,16350301,5,11,SEEDED,271067,1,3,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,1,True,0,False,1,0,False,1,0,False,1,0,1,0,0
0xedc62851ef24928d934024f69bb073a305090663,0xbab0e31279baba52f685e2496a559f894901e54aab1caa3cfd88abab743e4c0e,998630,19920,False,False,False,18338185,6,11,SEEDED,336217,9,2,4,True,FLOW_AND_HARVESTED,9,True,FLOW_AND_HARVESTED,9,True,FLOW_AND_HARVESTED,9,True,4,True,5,True,9,5,True,9,5,True,9,0,1,0,0
0xedc62851ef24928d934024f69bb073a305090663,0xabeebb9598a7ed2280c098e06d5a3a56de6464e00e4d1270f28585df7d35072b,930000,9300,False,True,False,25514354,7,11,SEEDED,436355,4,1,2,True,ROUTER_LIKE_REPEAT,4,True,ROUTER_LIKE_REPEAT,4,True,ROUTER_LIKE_REPEAT,4,True,2,True,2,True,4,2,True,4,2,True,4,0,0,0,0
0xedc62851ef24928d934024f69bb073a305090663,0xc4e0114dcae51104ed4314027f20cfbe3b62fa7afd1eadc3f95a119a61db47d4,320000,3200,False,True,False,25868633,8,11,SEEDED,439728,37,5,14,True,FLOW_AND_HARVESTED,37,True,FLOW_AND_HARVESTED,37,True,FLOW_AND_HARVESTED,35,True,14,True,23,True,37,23,True,37,21,True,35,0,2,0,1
0xedc62851ef24928d934024f69bb073a305090663,0xb8f10a1561d2b3831eaeb455e31d8bdf1d56825450cbe51ea2e1b853665e66fb,500000,5000,False,True,False,25869006,9,11,SEEDED,439731,12,3,3,True,FLOW_AND_HARVESTED,12,True,FLOW_AND_HARVESTED,12,True,FLOW_AND_HARVESTED,12,True,3,True,9,True,12,9,True,12,9,True,12,0,2,0,0
0xedc62851ef24928d934024f69bb073a305090663,0xdaf10cdfbef331afda6348521f6932b862cf20c05b2ac16f810de7632bcfd635,100000,1000,False,True,False,25869557,10,11,SEEDED,439733,224,3,89,True,FLOW_AND_HARVESTED,222,True,FLOW_AND_HARVESTED,220,True,FLOW_AND_HARVESTED,213,True,89,True,133,True,222,131,True,220,124,True,213,4,2,0,0
0xedc62851ef24928d934024f69bb073a305090663,0x7d3fd9d1808a349adf9b7a9796756b187a9efacb4e39ccad9ae5e88a997d75a0,870000,8700,False,True,False,26252557,11,11,SEEDED,444910,0,7,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
