tx,token,block,router_sender,router_family,selected_pool,selected_fee,selected_hooked,selected_output,alt_pool,alt_fee,alt_hooked,alt_tick_spacing,alt_init_block,alt_age_blocks,alt_output,regret_bps,beaten,shortfall_bps,alt_ever_used_by_same_sender,alt_ever_used_by_same_family,alt_used_before_this_order_same_sender,alt_used_before_this_order_same_family
0x900c1b6c2ce5ff211cb31fda4b61dddb08597da07f26b4cc03e5b54beda5d888,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32265124,0x8f10b468b06c6fd214b65f87778827f7d113f996,unlabelled router B,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100000,False,1371091991403827,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,23586,1538881112157613.98724922103814070746300125804541014555062882,-1090.33192641201142388528386953170237285077813995046466251930,True,1090.331926412011423885283870,True,True,False,False
0x25f065007f5e79f17111dc0a045838f95b055dd3c7398f2effa892668b7f2f66,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32265179,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100000,False,2108672946906466,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,23641,2575758438679842.90625355788732270177180957353052896946943077,-1813.39012525092566526360195144734028374664619637082847118491,True,1813.390125250925665263601951,True,True,True,True
0x69eb4344aebe0cad5097134bb9e835d5a13e9f78380f5197e0b8a84544d651f8,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32265410,0x8f10b468b06c6fd214b65f87778827f7d113f996,unlabelled router B,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100000,False,365970931775154941642524,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,23872,413638572600480234161778.146728917536169083628354858158346192,-1152.39834925564073019734660181618750307211066862439108918223,True,1152.398349255640730197346602,True,True,False,False
0xdb5a399457f0d1d452c49a99c3c1fe700cb665112d1518da738525824e2ae391,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32267386,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x466952e2c579c2befd25305f335e65d360e591c6edb95f71ad79b73a924d62b4,920660,False,7075746914640717525354,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,25848,19119939179681369731709.2674039306610633597095808379885411140,-6299.28377483540010626581587046076979245791314028785988647018,True,6299.283774835400106265815870,True,True,True,True
0xdb5a399457f0d1d452c49a99c3c1fe700cb665112d1518da738525824e2ae391,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32267386,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x160a942246e08a9c63f4382ca8fe328b2d67daffab6341e4124e42a84850fa67,950640,False,7228351377842473668138,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,25848,19119845644317860709132.3207958677824257768645495161494762122,-6219.45097658744212569708015687914599857640679244249057845892,True,6219.450976587442125697080157,True,True,True,True
0xdb5a399457f0d1d452c49a99c3c1fe700cb665112d1518da738525824e2ae391,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32267386,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x860001d1c6c3ebf4863c33b0774ed10ef6751e90b9bd2ea7f705de6a49bd0cc6,920850,False,3254228026669469157437,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,25848,9560885608205854917347.34181808120714898951351199301285012014,-6596.31109499265274797400879491874720391107402866941376050698,True,6596.311094992652747974008795,True,True,True,True
0xacf3d83c8903b5ccb596e670d19193f27763897044ff21e64f930988de4d67eb,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32270820,0x8f10b468b06c6fd214b65f87778827f7d113f996,unlabelled router B,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,70183125778015748853362,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,29282,85937780473189514116973.5038041678359866266424276050910196552,-1833.26292678559836036929252488184962076579573917841501319156,True,1833.262926785598360369292525,True,True,False,False
0x2e2cfabb8a329eff76d3bbf616864dedf429fdee260f772b7e11e61741f4457d,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32270822,0x8f10b468b06c6fd214b65f87778827f7d113f996,unlabelled router B,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,22764868050363373786214,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,29284,28245087253407013269014.2338209870266639387110779805238939485,-1940.23801515521883067727707439013756553038154212526193664933,True,1940.238015155218830677277074,True,True,False,False
0x852db374a529382708ab8ad9c5c1ab6c7e74ab67312afa35aa8c90bdbbfbf8ff,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32272181,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,2035092834385175,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,30643,2278645559701664.04412801900244924650251373771893180094858596,-1068.84866002756761694521742847207673897546880907297725113174,True,1068.848660027567616945217428,True,True,True,True
0x852db374a529382708ab8ad9c5c1ab6c7e74ab67312afa35aa8c90bdbbfbf8ff,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32272181,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x7b6d5ac9bb4d083557607b8836bd513fec04a4f19706e859f4b418684328a819,400000,False,1837764,0x6450376d5767762056ba139ec371384de2009db48fc80e6a34a4442ff171048a,60000,False,200,32271045,1136,2166162.57716352234465543346575563800039193561299009039657171,-1516.03845724979362130169524705569483848070969178236920112559,True,1516.038457249793621301695247,True,True,False,False
0x81fdfd19748417a8b01e650f72c03408102431aabf7c8f39fbd6cba9f1a88277,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32274211,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,4254225218553599,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,32673,7033491627091384.72161672985961914271710362779016106666985852,-3951.47468127024370202521903484331129987136486910774424211482,True,3951.474681270243702025219035,True,True,True,True
0x38bee9d78d99a40931965bb7d3ea648de0578fb989d7c2427c9198ac61cee193,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32274215,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,26405638873724281976,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,32677,31007941478011382493.0632017296085013716766895404817264133161,-1484.23351725903018336822871374752134577727574797520314254844,True,1484.233517259030183368228714,True,True,True,True
0x7ab87d6cdb022c237a2af7d27ee86d1ecc811020fc002529febf6786520410e0,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32274379,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,16829968804447275296839,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,32841,19165346459397619888989.6658725044900426069123478934988324058,-1218.54184055472959556874890990817467560338450033125767102203,True,1218.541840554729595568748910,True,True,True,True
0x1122c797b4c1d56cdde4a4a320ee47c945ea35bee61e41f311668088b6d6a029,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32277633,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,32965185399908934336200,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,36095,37284035367606234377468.2372022817063700672467276899551949857,-1158.36441123260991366920375764006652852975047048261844617814,True,1158.364411232609913669203758,True,True,True,True
0x1122c797b4c1d56cdde4a4a320ee47c945ea35bee61e41f311668088b6d6a029,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32277633,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,2918629415655157451973,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,36095,3729900092016930510536.97099922227193595746959489383522705566,-2175.04666706255196261825336940591722379545869186244268886601,True,2175.046667062551962618253369,True,True,True,True
0x6a5307f6d16fe15424201527240ca47603a2457b8164ebf696a8f07baffc4b75,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32278549,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,744189315222893,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,37011,846807367530371.786555237298830008616028764226097381662426931,-1211.82285655773140213053664058197719991201023009092797238915,True,1211.822856557731402130536641,True,True,True,True
0x4f6c2b20f88b8e77524365ab39bd8af533208fa7552b1fd371c0c5d340e1028d,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32279149,0x8f10b468b06c6fd214b65f87778827f7d113f996,unlabelled router B,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,31047689807277049029785,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,37611,34705786455443006853878.8381085408876153753600824253075080450,-1054.03076021988493474587218867244768899020243336766704056801,True,1054.030760219884934745872189,True,True,False,False
0xfd6d123195f0b00563f2f11d8c97e7ddf17c4f850194fa4c5d23e19e795fc08e,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32283755,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,15416232007583230939517,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,42217,17788796542162845865941.8901040668889364932990182985289502047,-1333.74089076581643180783723446772156625217658699936120592147,True,1333.740890765816431807837234,True,True,True,True
0xb83b1b813b6c782963a078f0f146c3921435720485c910b5dfe61777ef5241dc,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32283830,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,2594432625571081999180,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,42292,3074129469615590263189.92091438287227688852209830903781090852,-1560.43149381243454913621632860349254966061739022274431204328,True,1560.431493812434549136216329,True,True,True,True
0x7d9e4bc02cb996dad7b42158924a5566543f70e1d9b4ab3a3eff2f159c4a0f64,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32323204,0x8f10b468b06c6fd214b65f87778827f7d113f996,unlabelled router B,0x6450376d5767762056ba139ec371384de2009db48fc80e6a34a4442ff171048a,60940,False,71639584569928448486457,0x17c851bc949ebe42412b45fbd829591c9c8a33db89e9c43e4b261c0e8b889da8,660000,False,6600,32273089,50115,147960580358411769002772.972400113052947529130825431989649951,-5158.19792025737100853004837556981434750864080102803892498781,True,5158.197920257371008530048376,True,True,True,True
0x3c70ee65fc3f11c83a2d7a441444e98426a28344b31947981421c0d4793f3bdd,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32327903,0x8f10b468b06c6fd214b65f87778827f7d113f996,unlabelled router B,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,15846886917310310744765,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,86365,17647419558537726625620.6135870041669150205782685567511881381,-1020.28097380182015182577830487596285994404668378590483541908,True,1020.280973801820151825778305,True,True,True,True
0x7cb4fcb9f80b3e7898c75c7f9b3cf4f5ee8e944d1e5b3dfa9ebeef66b93985bb,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32329826,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,27870353517708381649586,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,88288,31713832670988245856793.6799653072320480323855947036454914040,-1211.92515365570168596820399687230898003798005358894230064712,True,1211.925153655701685968203997,True,True,True,True
0x7cb4fcb9f80b3e7898c75c7f9b3cf4f5ee8e944d1e5b3dfa9ebeef66b93985bb,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32329826,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,5468788832855146194052,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,88288,6346429682997080500672.84047537105379160534051451649131174596,-1382.88911085432732274031880983130066726501490335084499244215,True,1382.889110854327322740318810,True,True,True,True
0x7cb4fcb9f80b3e7898c75c7f9b3cf4f5ee8e944d1e5b3dfa9ebeef66b93985bb,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32329826,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,10832810897205599338570,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,88288,12689500311882011479807.3319431505419043861964685626971024661,-1463.16984045295468184853974051776685249238806313911528093710,True,1463.169840452954681848539741,True,True,True,True
0x9ebf8b7101c4615919f8ffd17f0f1916ceed0af0e1898c73f0becde97b54f89d,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32333218,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0xb6c6ca9222d0a6185d2d964b263c8327cb7948a81a1a4e64f4f7d2e9d9829e08,100900,False,3008568352366272,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,91680,3522585251406006.39265277160760977436452034007933382016007073,-1459.20357451837237227207192106386065298879606180141963541253,True,1459.203574518372372272071921,True,True,True,True
0x52f4db4190fc1df7bb2293ccc0f6172e62a5bb72fb7ef59e0bc44d6b8d35ab56,0xaa3e7ec3dd55093dda121ad88d17f664b987dba6,23982048,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x7fe3760b302a249e7fa0bd1badf7bb314bb6507bfb805716abc6283a5c1c3978,797900,False,6647351857091079511,0x62a2f613ba8d36dfa591fc6aa29f407f4f0fb57e6040702b0c684b2acc5c656a,170000,False,1700,23980064,1984,59441111599012391232.7412701258849500428584491872776357330039,-8881.69119347331911787752642305347048094487668431062484060887,True,8881.691193473319117877526423,True,True,False,False
0xf14a208e30e53d1a69dc51a27ab76fc7ee08181f25f8f2abe1b1edcb6560448d,0xaa3e7ec3dd55093dda121ad88d17f664b987dba6,28870560,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xef8854a70c4f8c8a73c65d1ef6aa8395656463c44b646fa1ccb9f5a545f55492,2899,False,37845777862658,0xea97d7feb1e4f3a6b6a21507a0e4a7390e2a8d8d7c837aa7ec5bfe928707e752,750000,False,7500,28503090,367470,42285761176420.8233920149644491283949211006025646934248553746,-1049.99488958912838157099204736608246352176537366472039458021,True,1049.994889589128381570992047,False,False,False,False
0xa9a7d84c4ff55e33118ac9619d71fe5c7e54b0364738a57e50ec39a056b8452a,0x2711aa54ab08f448826a0d93ed4c043189827777,12496409,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x819a6ca334af276323af663f92cd2008582972046e412ce7fd62827df35e2374,46000,False,190218352949496214940,0xe6548e9a548ac1431b39f603db23e706782012ee05a321e75769da8e1739b640,100000,False,2000,12250280,246129,235508605555413106561.115836137542599272192985025794043661718,-1923.08270430740132505066153761739776557195152886456772169279,True,1923.082704307401325050661538,True,True,True,True
0xe6ec92cbc4649fe1f20fa7994b066bc98b9b08ce2706defe6fedcc081977e513,0x698400238c6a1448d050cdebd4a830a8772d1f89,9080502,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xe580625fa06fb567d4ebaf7ae3c46812555d929186a6b38ff6e33ec8f2afea8e,350000,False,249675822006637746451923,0xe12f6a6bbf7f01f54c909b6923351a9f151c8e9d4a2c476f8d35cad70ccde4e2,0,True,200,8989428,91074,427390443147083484777350.207981647301713027149684390918707079,-4158.13277975629586981846955148199287315718807780042639128416,True,4158.132779756295869818469551,True,True,True,True
0x01487b4c3083898abb21b27a3e1d730a57b88711c9e0399fc691d37177f66f41,0x698400238c6a1448d050cdebd4a830a8772d1f89,9082702,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xe580625fa06fb567d4ebaf7ae3c46812555d929186a6b38ff6e33ec8f2afea8e,350000,False,390241737390834128073318,0xe12f6a6bbf7f01f54c909b6923351a9f151c8e9d4a2c476f8d35cad70ccde4e2,0,True,200,8989428,93274,636675549989232406084160.079015290470208628345766387302699132,-3870.63414956905475140008560217639655776026376856906991611014,True,3870.634149569054751400085602,True,True,True,True
0x24e720468889598d5c1bc53aae83108c8edf55880ddd5f9d9dcb9003a3c84459,0x698400238c6a1448d050cdebd4a830a8772d1f89,9085203,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xe580625fa06fb567d4ebaf7ae3c46812555d929186a6b38ff6e33ec8f2afea8e,350000,False,201303239663737443919721,0xe12f6a6bbf7f01f54c909b6923351a9f151c8e9d4a2c476f8d35cad70ccde4e2,0,True,200,8989428,95775,449858000615990686470610.942262560176702420406247521982137148,-5525.18262678238774538126035430606773063132854636385239572877,True,5525.182626782387745381260354,True,True,True,True
0x4b03ccb9d5fd93bdf187bae9080ae611123a1900622c443a3e47bca9372e0ecf,0x698400238c6a1448d050cdebd4a830a8772d1f89,9675521,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xe580625fa06fb567d4ebaf7ae3c46812555d929186a6b38ff6e33ec8f2afea8e,350000,False,1380058038513609141621015,0xe12f6a6bbf7f01f54c909b6923351a9f151c8e9d4a2c476f8d35cad70ccde4e2,0,True,200,8989428,686093,3476076567434944245915603.59190611339585035167409490577522300,-6029.83993090814643761707648916811835006675663631496947957248,True,6029.839930908146437617076489,True,True,True,True
0xd33675b457c3425c816401509b15098ee9dfb053dc6c687f2a5ddb799637a7db,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12417129,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x5ecceb7d73f95bc4bcc796fd9105f5c903b8b0d6bed72c95f998f54badf64cf9,850000,False,3473851785979458672244,0x537217eb9534d5d606bff54f8b807df65ce48678877ee3151f92f26bb94c1243,10000,True,200,12144034,273095,24950377883627129275792.6133316700863180886551278851053050046,-8607.69572221226337932863366577366379615508501384478205262175,True,8607.695722212263379328633666,True,True,True,True
0x1f1043688ff7411851239ae1e603ce4c7ac35c7a7c0739e09d27b5c5618ffeed,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12420823,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x92564d17039c4c8feb64a4e5758b9e1fa7a1a3055cccc1c6cf5400e7d96860ad,800000,False,4592950,0x49779bcb7a3db68b9d4ae5751e058cc025e3e6efacbe0f5e59d402d4028f6697,500000,False,10000,12420416,407,6144788.24169536963966803974566453342449378345493824023194970,-2525.45438615019184192991428586654043222035623674660676600561,True,2525.454386150191841929914286,True,True,False,False
0x12f2d89655d4b086e17ba032eb370b48d1419cedff8fbe804a24094d8904a9ed,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12441648,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5ecceb7d73f95bc4bcc796fd9105f5c903b8b0d6bed72c95f998f54badf64cf9,850000,False,1775951873140280516630,0x537217eb9534d5d606bff54f8b807df65ce48678877ee3151f92f26bb94c1243,10000,True,200,12144034,297614,16364435449500172027227.2526696568914895453768957482123539684,-8914.74907361101516418112961362528565892782602724360737230685,True,8914.749073611015164181129614,True,True,True,True
0xe8852c7616dc199456e6f90cb33e906a8ffde0915a5921648281389f5bdf5858,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12441649,0xa633c73658857d5241fe21d43f854a82e2d0592c,unlabelled router A,0x49779bcb7a3db68b9d4ae5751e058cc025e3e6efacbe0f5e59d402d4028f6697,500000,False,46390082,0x6dda79299e7d75d6fa8a92cb025a020b394202ffc923d867e5f1518f20dea700,440000,False,8800,12425198,16451,61552615.7577215402668742083739093278703387856531855571811036,-2463.34515130974891008908127405433458260063243976855044091150,True,2463.345151309748910089081274,True,True,False,False
0x6473eacbb76193bd3333d3c5d6aeea767397235be326db414175719fea3d10c9,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12449558,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5ecceb7d73f95bc4bcc796fd9105f5c903b8b0d6bed72c95f998f54badf64cf9,850000,False,1204755462875976,0x537217eb9534d5d606bff54f8b807df65ce48678877ee3151f92f26bb94c1243,10000,True,200,12144034,305524,6064971038602221.52389486622456546224972471598396639939346835,-8013.58414540156990986198169847112434156168733795441758210027,True,8013.584145401569909861981698,True,True,True,True
0x718e89612509c9f9dc89b8e2aca4e178a1e610e8aa2e8a109833271043c2f0c8,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12469167,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5ecceb7d73f95bc4bcc796fd9105f5c903b8b0d6bed72c95f998f54badf64cf9,850000,False,33823939868235239730450,0x537217eb9534d5d606bff54f8b807df65ce48678877ee3151f92f26bb94c1243,10000,True,200,12144034,325133,552453080801900506423580.072855598292957061054282888010888145,-9387.75000006989043793056909382268428817167332721138927349074,True,9387.750000069890437930569094,True,True,True,True
0x718e89612509c9f9dc89b8e2aca4e178a1e610e8aa2e8a109833271043c2f0c8,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12469167,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5ecceb7d73f95bc4bcc796fd9105f5c903b8b0d6bed72c95f998f54badf64cf9,850000,False,3085456849818407838595,0x537217eb9534d5d606bff54f8b807df65ce48678877ee3151f92f26bb94c1243,10000,True,200,12144034,325133,107026650344270838700894.080857147320793577459507888568311315,-9711.71135040726115222040837415807522084203685350132422432883,True,9711.711350407261152220408374,True,True,True,True
0xd6e16a0fc4991d231829f803478b85187ce2d08eba25aee976f23ca11da64553,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12469638,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x5ecceb7d73f95bc4bcc796fd9105f5c903b8b0d6bed72c95f998f54badf64cf9,850000,False,1361733167218126,0x537217eb9534d5d606bff54f8b807df65ce48678877ee3151f92f26bb94c1243,10000,True,200,12144034,325604,1676740713132887.85298954428490140911575508350786614635451536,-1878.68967126222782487406127492957247686779886923589493913970,True,1878.689671262227824874061275,True,True,True,True
0x716ac71e0b1c9c48d1bb6036f862733c047e359891a2ccd9e9c9e34345bcd32a,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12479175,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x5ecceb7d73f95bc4bcc796fd9105f5c903b8b0d6bed72c95f998f54badf64cf9,850000,False,4245680298101610,0x537217eb9534d5d606bff54f8b807df65ce48678877ee3151f92f26bb94c1243,10000,True,200,12144034,335141,5274849190888616.28205675199962798581442120701375270367831258,-1951.08685678581367592060308679044194480855666311272230762200,True,1951.086856785813675920603087,True,True,True,True
0x572d0463f0298c0ee09db0f858196252ca0a83f24144f97b1675048114eff21a,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12632330,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5ecceb7d73f95bc4bcc796fd9105f5c903b8b0d6bed72c95f998f54badf64cf9,850000,False,9891979531806164,0x537217eb9534d5d606bff54f8b807df65ce48678877ee3151f92f26bb94c1243,10000,True,200,12144034,488296,18083227364321073.4175599204481242847385203541356013577983293,-4529.74884819319756865839190455841506093256842614900007799398,True,4529.748848193197568658391905,True,True,True,True
0x07ea0a5a5f718a8509f59c910772ef35be31b6473978c16432c5e2544aed5575,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,12698477,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x92564d17039c4c8feb64a4e5758b9e1fa7a1a3055cccc1c6cf5400e7d96860ad,800000,False,68073,0x7ef14c0048abae5ec551bc49461af82e82c29fa4c9d2ac5233977aeb61064ec5,845580,False,16912,12406619,291858,78071.2546777958290204277281378934242843694244236971945133941,-1280.65761451627126012216792429763314215085153227110350033390,True,1280.657614516271260122167924,True,True,True,True
0xd1cd62f48c0b183d98bfed3ec26123352457a4782ebe4a76fc7ca5edb8391372,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,13427372,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x6dda79299e7d75d6fa8a92cb025a020b394202ffc923d867e5f1518f20dea700,440000,False,2489203195603007351884,0x96a9d0f42eb3f39393dd7aa12f06dc0a69e0d640a5809866549e92bf536a1057,812220,False,16244,13410589,16783,4607414182794284432320.99176906444884812138112284845382330389,-4597.39650735422646866601055645975543763480217482959692545851,True,4597.396507354226468666010556,True,True,False,False
0x3414ea07b21249e791784f17bdfe4f5df61568a36bb9e4b7e1492893e2df2984,0x7168563b0e70124f0c7c0cf2f13a8d1861baf4a5,13780822,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x49779bcb7a3db68b9d4ae5751e058cc025e3e6efacbe0f5e59d402d4028f6697,500000,False,884250,0x4f1e4158cd298aea5c816d497a4641dc3a229a25fb033f79593916ba163d54f5,250000,False,5000,13452439,328383,1165621.75015312854352639808838990605914025541013025688083567,-2413.91986822624526494384747707122898885376514891284040504315,True,2413.919868226245264943847477,True,True,True,True
