token,tx,block,order_key,router_sender,router_family,selected_pool,selected_fee,target_pool,target_fee,target_tick_spacing,target_is_selected,n_same_pair_hops_in_tx,input_amount,zero_for_one,n_live_same_pair,n_eligible_competitors,target_active_liquidity,target_actual_output,target_unfilled_frac,benchmark_pool,benchmark_fee,benchmark_output,benchmark_impact_bps,target_impact_bps,routeability_margin_bps,target_actual_spot,benchmark_spot,crossover_spot,lowfee_ref_pool,lowfee_ref_fee,lowfee_ref_spot,required_multiple_vs_benchmark,actual_multiple_vs_benchmark,required_multiple_vs_lowfee,actual_multiple_vs_lowfee,headroom_price_bps,naive_multiple,pairwise_fee_only_multiple,no_target_slip_multiple,eff_fee_effect,competitor_slippage_effect,target_slippage_effect,status,monotone,root_ok,root_residual_rel,recon_consistency_rel
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x291e82d266da5fe64034a5dd11e257798e756759422e86b368d8d766300a8cad,23157491,23157491:5:15,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,485100000000000000,True,5,1,22975374661185831582,3.92532389601e+22,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,7.02007916282e+20,9995.46955052,8625.13759491,549156.642678,3923681.32897,3996814.27449,13151.6476632,,,,0.00329053259922,0.981702190670,,,2973414.26826,6.66666666667,5.328,0.00241382348332,-1.33866666667,-5.32558617652,0.000876709115902,OK,True,True,6.81041e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x291e82d266da5fe64034a5dd11e257798e756759422e86b368d8d766300a8cad,23157491,23157491:5:15,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,485100000000000000,True,5,1,226176479913690749,1.41742411742e+21,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,7.02007916282e+20,9995.46955052,9975.26533772,10190.9990549,39468974.4115,3996814.27449,9730073.12243,,,,2.43445715868,9.87510844911,,,30563.9031844,33.4112930170,26.7023053792,0.0120973445539,-6.70898763782,-26.6902080347,2.42235981412,OK,True,True,6.94558e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x291e82d266da5fe64034a5dd11e257798e756759422e86b368d8d766300a8cad,23157491,23157491:5:15,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0xd783c25e82256f8db23c9b321d067d2dd25b80cccfdd50ec0078ae8c409c9825,903500,9035,False,1,485100000000000000,True,5,1,987109644192710270,3.80219098835e+21,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,7.02007916282e+20,9995.46955052,9945.84708620,44161.6540236,14998696.2718,3996814.27449,535342.659415,,,,0.133942340737,3.75266280636,,,270170.018362,10.3626943005,8.28186528497,0.00375205722796,-2.08082901554,-8.27811322775,0.130190283509,OK,True,True,5.15515e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xf0f6dc2e1265ac94a2dd9e09732c3fe8fcaf3bbeb4c50f3a15ffc4011384069c,23157715,23157715:2:9,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,9961647619412602,True,5,1,22975374661185831582,5.19384274115e+21,0e+1,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,6.87159244830e+20,9784.04822617,1141.24616147,65584.2663869,3923681.32897,3996814.27449,480604.133776,,,,0.120246801770,0.981702190670,,,71640.6071695,6.66666666667,5.328,0.115059105097,-1.33866666667,-5.21294089490,0.00518769667307,OK,True,True,1.09170e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xf0f6dc2e1265ac94a2dd9e09732c3fe8fcaf3bbeb4c50f3a15ffc4011384069c,23157715,23157715:2:9,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,9961647619412602,True,5,1,226176479913690749,1.26784805199e+21,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,6.87159244830e+20,9784.04822617,8922.60867521,8450.57112353,39468974.4115,3996814.27449,13444760.2325,,,,3.36386914906,9.87510844911,,,19356.3988715,33.4112930170,26.7023053792,0.576641021201,-6.70898763782,-26.1256643580,2.78722812786,OK,True,True,1.06560e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xf0f6dc2e1265ac94a2dd9e09732c3fe8fcaf3bbeb4c50f3a15ffc4011384069c,23157715,23157715:2:9,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0xd783c25e82256f8db23c9b321d067d2dd25b80cccfdd50ec0078ae8c409c9825,903500,9035,False,1,9961647619412602,True,5,1,987109644192710270,3.02170829308e+21,0e+3,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,6.87159244830e+20,9784.04822617,7904.24487200,33973.9160291,14998696.2718,3996814.27449,1593609.19910,,,,0.398719852778,3.75266280636,,,84117.7817011,10.3626943005,8.28186528497,0.178848349892,-2.08082901554,-8.10301693508,0.219871502886,OK,True,True,5.83265e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xd6c716b95e13487e852e5dbc115b4b0bd9b9dc874bdca666ccc9bcea175baebc,23158126,23158126:5:19,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,1154375075326990,True,5,1,22975374661185831582,6.69416461088e+20,0e+1,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,5.89957896558e+20,8400.05654404,147.091278023,1346.85144472,3923681.32897,3996814.27449,3454811.53198,,,,0.864391311357,0.981702190670,,,1357.15014452,6.66666666667,5.328,0.852449873338,-1.33866666667,-4.47555012666,0.0119414380192,OK,True,True,9.34984e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xd6c716b95e13487e852e5dbc115b4b0bd9b9dc874bdca666ccc9bcea175baebc,23158126,23158126:5:19,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,1154375075326990,True,5,1,226176479913690749,6.95857914736e+20,0e+4,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,5.89957896558e+20,8400.05654404,4897.17033282,1795.04365984,39468974.4115,3996814.27449,31779701.1357,,,,7.95125791523,9.87510844911,,,2419.55493633,33.4112930170,26.7023053792,4.27221787507,-6.70898763782,-22.4300875042,3.67904004016,OK,True,True,5.04689e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xd6c716b95e13487e852e5dbc115b4b0bd9b9dc874bdca666ccc9bcea175baebc,23158126,23158126:5:19,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0xd783c25e82256f8db23c9b321d067d2dd25b80cccfdd50ec0078ae8c409c9825,903500,9035,False,1,1154375075326990,True,5,1,987109644192710270,1.16266478979e+21,0e+3,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,5.89957896558e+20,8400.05654404,3041.32176611,9707.58924622,14998696.2718,3996814.27449,6861532.48636,,,,1.71675039547,3.75266280636,,,11859.1055302,10.3626943005,8.28186528497,1.32505161659,-2.08082901554,-6.95681366839,0.391698778885,OK,True,True,2.01861e-14,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xc231b38fb8bf872093c50d1de927af7d5e5280536888fdb2bd0128ef2e009d70,23158527,23158527:1:2,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,915416937695301272494326,False,5,1,22975374661185831582,8.71155226024e+15,0e+1,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.75552947316e+14,9990.40935813,7510.68949806,486235.032987,2.54862695555e-7,2.50199266547e-7,1.58244733177e-9,,,,0.00632474808426,1.01863885963,,,1600560.36708,6.66666666667,5.328,0.00510989398652,-1.33866666667,-5.32289010601,0.00121485409774,OK,True,True,1.92322e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xc231b38fb8bf872093c50d1de927af7d5e5280536888fdb2bd0128ef2e009d70,23158527,23158527:1:2,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,915416937695301272494326,False,5,1,226176479913690749,3.42263614400e+13,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.75552947316e+14,9990.40935813,9506.95005667,-8050.36816737,2.53363563383e-8,2.50199266547e-7,6.15198583824e-7,,,,2.45883448147,0.101264710677,,,-9588.15970965,33.4112930170,26.7023053792,0.0256092247904,-6.70898763782,-26.6766961544,2.43322525668,OK,True,True,1.21027e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xc231b38fb8bf872093c50d1de927af7d5e5280536888fdb2bd0128ef2e009d70,23158527,23158527:1:2,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0xd783c25e82256f8db23c9b321d067d2dd25b80cccfdd50ec0078ae8c409c9825,903500,9035,False,1,915416937695301272494326,False,5,1,987109644192710270,2.44309004187e+14,0e+3,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.75552947316e+14,9990.40935813,9585.19237883,3916.54244040,6.66724615178e-8,2.50199266547e-7,3.54923126961e-8,,,,0.141856182018,0.266477445910,,,8785.04285949,10.3626943005,8.28186528497,0.00794284039355,-2.08082901554,-8.27392244458,0.133913341625,OK,True,True,1.96794e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x2eed24d20c5cfd4b9fe5c477da3ba9775d58745ff57cb75d5e71b7ba4ffec212,23159614,23159614:2:13,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,54203880368868783653863,False,5,1,22975374661185831582,1.75809225922e+15,0e+2,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.72918022894e+14,9840.46044523,1515.74422944,91672.0079141,2.54862695555e-7,2.50199266547e-7,2.23938763152e-8,,,,0.0895041645179,1.01863885963,,,103809.102081,6.66666666667,5.328,0.0850026747798,-1.33866666667,-5.24299732522,0.00450148973807,OK,True,True,1.28287e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x2eed24d20c5cfd4b9fe5c477da3ba9775d58745ff57cb75d5e71b7ba4ffec212,23159614,23159614:2:13,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,54203880368868783653863,False,5,1,226176479913690749,1.91918759798e+13,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.72918022894e+14,9840.46044523,5330.86775098,-8890.11708215,2.53363563383e-8,2.50199266547e-7,7.83168880526e-7,,,,3.13018056102,0.101264710677,,,-9676.48923536,33.4112930170,26.7023053792,0.426007391145,-6.70898763782,-26.2762979881,2.70417316988,OK,True,True,3.94717e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x2eed24d20c5cfd4b9fe5c477da3ba9775d58745ff57cb75d5e71b7ba4ffec212,23159614,23159614:2:13,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0xd783c25e82256f8db23c9b321d067d2dd25b80cccfdd50ec0078ae8c409c9825,903500,9035,False,1,54203880368868783653863,False,5,1,987109644192710270,1.47257216196e+14,0e+4,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.72918022894e+14,9840.46044523,5777.47329087,-1483.98682040,6.66724615178e-8,2.50199266547e-7,8.37553156913e-8,,,,0.334754441319,0.266477445910,,,-2039.61432567,10.3626943005,8.28186528497,0.132128510020,-2.08082901554,-8.14973677495,0.202625931299,OK,True,True,1.21774e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe59b0352ae2df099ddb4a4faab7476ce78a88249bc0ec46e5df225f0c7706977,23163151,23163151:1:9,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,993042747700500391684014,False,5,1,22975374661185831582,8.88443315288e+15,0e+1,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.75566109458e+14,9991.15839246,7659.73925016,496044.884192,2.54862695555e-7,2.50199266547e-7,1.47179925104e-9,,,,0.00588250825573,1.01863885963,,,1721640.34005,6.66666666667,5.328,0.00471080849925,-1.33866666667,-5.32328919150,0.00117169975648,OK,True,True,2.44300e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe59b0352ae2df099ddb4a4faab7476ce78a88249bc0ec46e5df225f0c7706977,23163151,23163151:1:9,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,993042747700500391684014,False,5,1,226176479913690749,3.43587855060e+13,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.75566109458e+14,9991.15839246,9543.73307796,-8042.97164116,2.53363563383e-8,2.50199266547e-7,6.14298014581e-7,,,,2.45523507347,0.101264710677,,,-9587.55594619,33.4112930170,26.7023053792,0.0236091304674,-6.70898763782,-26.6786962488,2.43162594300,OK,True,True,2.27684e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe59b0352ae2df099ddb4a4faab7476ce78a88249bc0ec46e5df225f0c7706977,23163151,23163151:1:9,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0xd783c25e82256f8db23c9b321d067d2dd25b80cccfdd50ec0078ae8c409c9825,903500,9035,False,1,993042747700500391684014,False,5,1,987109644192710270,2.45103762181e+14,0e+3,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.75566109458e+14,9991.15839246,9616.37382586,3960.76742476,6.66724615178e-8,2.50199266547e-7,3.52025621812e-8,,,,0.140698103024,0.266477445910,,,8939.66160039,10.3626943005,8.28186528497,0.00732250025791,-2.08082901554,-8.27454278472,0.133375602766,OK,True,True,1.51820e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xf7dfef9eb8cfb1dbf791699eb87eb256eafba63d649aaeb3344bb276572b5122,23164792,23164792:2:9,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,4449274615407976,True,5,1,22975374661185831582,2.47615413289e+21,0e+1,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,6.69253322476e+20,9529.09654042,544.086823614,26998.7574171,3923681.32897,3996814.27449,1032387.26935,,,,0.258302537582,0.981702190670,,,28005.9057824,6.66666666667,5.328,0.250897363265,-1.33866666667,-5.07710263673,0.00740517431718,OK,True,True,2.60140e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xf7dfef9eb8cfb1dbf791699eb87eb256eafba63d649aaeb3344bb276572b5122,23164792,23164792:2:9,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,4449274615407976,True,5,1,226176479913690749,1.11854268432e+21,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,6.69253322476e+20,9529.09654042,7871.85707551,6713.29296038,39468974.4115,3996814.27449,17351310.4991,,,,4.34128516050,9.87510844911,,,12746.9702727,33.4112930170,26.7023053792,1.25742079819,-6.70898763782,-25.4448845810,3.08386436231,OK,True,True,6.74955e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xf7dfef9eb8cfb1dbf791699eb87eb256eafba63d649aaeb3344bb276572b5122,23164792,23164792:2:9,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0xd783c25e82256f8db23c9b321d067d2dd25b80cccfdd50ec0078ae8c409c9825,903500,9035,False,1,4449274615407976,True,5,1,987109644192710270,2.39884571450e+21,0e+3,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,6.69253322476e+20,9529.09654042,6274.94850547,25843.6130826,14998696.2718,3996814.27449,2665697.79388,,,,0.666955632862,3.75266280636,,,46265.5538309,10.3626943005,8.28186528497,0.389995901448,-2.08082901554,-7.89186938353,0.276959731414,OK,True,True,1.81936e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x782799960cb1b0d18f88cc87400fb18c18a44dc5534615120b6c84ba7e258b9a,23164948,23164948:3:15,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,103514974752644495,True,5,1,22975374661185831582,2.60505119876e+22,0e+2,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,7.00837482750e+20,9978.80444966,5724.09452731,361705.461377,3923681.32897,3996814.27449,52098.5155641,,,,0.0130350103823,0.981702190670,,,743127.279441,6.66666666667,5.328,0.0112929892235,-1.33866666667,-5.31670701078,0.00174202115883,OK,True,True,4.85317e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x782799960cb1b0d18f88cc87400fb18c18a44dc5534615120b6c84ba7e258b9a,23164948,23164948:3:15,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,103514974752644495,True,5,1,226176479913690749,1.40461698081e+21,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,7.00837482750e+20,9978.80444966,9885.13382076,10041.9785668,39468974.4115,3996814.27449,10048838.2302,,,,2.51421195484,9.87510844911,,,29277.1517537,33.4112930170,26.7023053792,0.0565970057975,-6.70898763782,-26.6457083734,2.45761494904,OK,True,True,3.95904e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x782799960cb1b0d18f88cc87400fb18c18a44dc5534615120b6c84ba7e258b9a,23164948,23164948:3:15,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0xd783c25e82256f8db23c9b321d067d2dd25b80cccfdd50ec0078ae8c409c9825,903500,9035,False,1,103514974752644495,True,5,1,987109644192710270,3.72777610718e+21,0e+4,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,7.00837482750e+20,9978.80444966,9751.19115457,43190.3072957,14998696.2718,3996814.27449,636672.814754,,,,0.159295071282,3.75266280636,,,225579.341920,10.3626943005,8.28186528497,0.0175538692593,-2.08082901554,-8.26431141571,0.141741202022,OK,True,True,9.44526e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x3e989bf882c3746f21dd2a98ee2dee8a91a05058b2a4966df7df87e64b609503,23170261,23170261:2:11,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,63475781890062700000000,False,5,1,22975374661185831582,2.00679300142e+15,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.73321931072e+14,9863.44614896,1730.16227995,105784.135857,2.54862695555e-7,2.50199266547e-7,1.92501360552e-8,,,,0.0769392185714,1.01863885963,,,122395.269739,6.66666666667,5.328,0.0727558918338,-1.33866666667,-5.25524410817,0.00418332673765,OK,True,True,2.77936e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x3e989bf882c3746f21dd2a98ee2dee8a91a05058b2a4966df7df87e64b609503,23170261,23170261:2:11,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,63475781890062700000000,False,5,1,226176479913690749,2.05966050410e+13,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.73321931072e+14,9863.44614896,5721.05497702,-8811.65615259,2.53363563383e-8,2.50199266547e-7,7.58726110487e-7,,,,3.03248734882,0.101264710677,,,-9666.06716194,33.4112930170,26.7023053792,0.364630263116,-6.70898763782,-26.3376751161,2.66785708571,OK,True,True,6.00766e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x3e989bf882c3746f21dd2a98ee2dee8a91a05058b2a4966df7df87e64b609503,23170261,23170261:2:11,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0xd783c25e82256f8db23c9b321d067d2dd25b80cccfdd50ec0078ae8c409c9825,903500,9035,False,1,63475781890062700000000,False,5,1,987109644192710270,1.56936830050e+14,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,1.73321931072e+14,9863.44614896,6157.24218746,-945.356477400,6.66724615178e-8,2.50199266547e-7,7.70270468830e-8,,,,0.307862800504,0.266477445910,,,-1344.27915703,10.3626943005,8.28186528497,0.113092059845,-2.08082901554,-8.16877322513,0.194770740659,OK,True,True,1.49106e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xa50faed0c97f13ad416311f2ade5a1e72b741378ef25aa1df52bc157f3f1c716,23171523,23171523:1:30,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,210912629147688099,True,5,1,22975374661185831582,3.33012207369e+22,0e+2,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,7.01594704728e+20,9989.58607911,7317.29708282,464650.400188,3923681.32897,3996814.27449,27214.0309892,,,,0.00680893059327,0.981702190670,,,1431786.16190,6.66666666667,5.328,0.00554853704890,-1.33866666667,-5.32245146295,0.00126039354437,OK,True,True,1.67029e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xa50faed0c97f13ad416311f2ade5a1e72b741378ef25aa1df52bc157f3f1c716,23171523,23171523:1:30,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,210912629147688099,True,5,1,226176479913690749,1.41288097424e+21,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,7.01594704728e+20,9989.58607911,9943.29250892,10138.1362305,39468974.4115,3996814.27449,9843302.56370,,,,2.46278708183,9.87510844911,,,30097.2886449,33.4112930170,26.7023053792,0.0278075695735,-6.70898763782,-26.6744978096,2.43497951226,OK,True,True,5.47045e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xa50faed0c97f13ad416311f2ade5a1e72b741378ef25aa1df52bc157f3f1c716,23171523,23171523:1:30,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0xd783c25e82256f8db23c9b321d067d2dd25b80cccfdd50ec0078ae8c409c9825,903500,9035,False,1,210912629147688099,True,5,1,987109644192710270,3.77561105179e+21,0e+4,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200800,7.01594704728e+20,9989.58607911,9876.31875757,43814.7027956,14998696.2718,3996814.27449,572040.121090,,,,0.143124018732,3.75266280636,,,252196.578856,10.3626943005,8.28186528497,0.00862466898793,-2.08082901554,-8.27324061599,0.134499349744,OK,True,True,5.86987e-13,0
