tx_hash,token,token_address,address,address_type,known_role,net_raw,net_amount
0x159c64034d5948d14b90f97676149c33a011450b07ee183bb126ea07076eb581,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,105446085159330,0.00010544608515933
0x159c64034d5948d14b90f97676149c33a011450b07ee183bb126ea07076eb581,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-5272304257966513,-0.005272304257966513
0x159c64034d5948d14b90f97676149c33a011450b07ee183bb126ea07076eb581,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-5272304257966513,-0.005272304257966513
0x159c64034d5948d14b90f97676149c33a011450b07ee183bb126ea07076eb581,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,5272304257966513,0.005272304257966513
0x64fa0aa1c397a6b32f8bdff2c53a9bb079e8ce156b5418351aa19d9b8c41e791,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x40ed225bdcb060947f6887fcbb811c6d320e6bce,EOA_7702,,-5201553144158262515977,-5201.553144158262515977
0x64fa0aa1c397a6b32f8bdff2c53a9bb079e8ce156b5418351aa19d9b8c41e791,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,5201553144158262515977,5201.553144158262515977
0x64fa0aa1c397a6b32f8bdff2c53a9bb079e8ce156b5418351aa19d9b8c41e791,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-2401443,-2.401443
0x64fa0aa1c397a6b32f8bdff2c53a9bb079e8ce156b5418351aa19d9b8c41e791,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,2401443,2.401443
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,158353545798430823,0.158353545798430823
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-158353545798430823,-0.158353545798430823
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,67295887203957444,0.067295887203957444
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,1373385453141988,0.001373385453141988
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-227022818455530255,-0.227022818455530255
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,ETH,0x0000000000000000000000000000000000000000,0xc6b81b429797e0f555440b70cd99e032d7ae947e,CONTRACT,,68669272657099432,0.068669272657099432
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-68669272657099432,-0.068669272657099432
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,68669272657099432,0.068669272657099432
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,ETH,0x0000000000000000000000000000000000000000,0x743be0db30148336a3db479f19d4e1828b293869,EOA,,67925575011669150,0.06792557501166915
0xc9ad3062f9b616ef1b1d1f668fed160c1fed586ca38e50519434bf327a927489,ETH,0x0000000000000000000000000000000000000000,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,21758698129662241,0.021758698129662241
0xa7572b706ba4e0e23fe3fcb2dcb278da6ce2d46142f80cd381aa1990da44b9bd,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x1983824aa3cf023dfd233115e801520b9d49a258,EOA,,-6041599301933559037967,-6041.599301933559037967
0xa7572b706ba4e0e23fe3fcb2dcb278da6ce2d46142f80cd381aa1990da44b9bd,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,6041599301933559037967,6041.599301933559037967
0xa7572b706ba4e0e23fe3fcb2dcb278da6ce2d46142f80cd381aa1990da44b9bd,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-3285166,-3.285166
0xa7572b706ba4e0e23fe3fcb2dcb278da6ce2d46142f80cd381aa1990da44b9bd,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x6ea08ca8f313d860808ef7431fc72c6fbcf4a72d,EOA,,16425,0.016425
0xa7572b706ba4e0e23fe3fcb2dcb278da6ce2d46142f80cd381aa1990da44b9bd,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1983824aa3cf023dfd233115e801520b9d49a258,EOA,,3268741,3.268741
0x0e8761a434d77192d252711ea37f5bf9036540543cc62b7b302ac27cb97c98bc,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xa6580ce630320e9e88a32ec5a6fbe154252dd09e,EOA_7702,,-6844643200800300000000,-6844.6432008003
0x0e8761a434d77192d252711ea37f5bf9036540543cc62b7b302ac27cb97c98bc,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,6844643200800300000000,6844.6432008003
0x0e8761a434d77192d252711ea37f5bf9036540543cc62b7b302ac27cb97c98bc,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-2296555,-2.296555
0x0e8761a434d77192d252711ea37f5bf9036540543cc62b7b302ac27cb97c98bc,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,2296555,2.296555
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,-5884685255779263,-0.005884685255779263
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,5884685255779263,0.005884685255779263
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-11760721,-11.760721
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,11245155,11.245155
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,515566,0.515566
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,5766991550663679,0.005766991550663679
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,117693705115584,0.000117693705115584
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-5884685255779263,-0.005884685255779263
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-5884685255779263,-0.005884685255779263
0x7e9eca7202bd22a619e43374079762d3725518751b8b6b337966c5628cb621d1,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,5884685255779263,0.005884685255779263
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,50626699996771690,0.05062669999677169
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-50626699996771690,-0.05062669999677169
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,18514794168159308,0.018514794168159308
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,377852942207332,0.000377852942207332
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-69519347107138330,-0.06951934710713833
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,ETH,0x0000000000000000000000000000000000000000,0xc6b81b429797e0f555440b70cd99e032d7ae947e,CONTRACT,,18892647110366640,0.01889264711036664
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-18892647110366640,-0.01889264711036664
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,18892647110366640,0.01889264711036664
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,ETH,0x0000000000000000000000000000000000000000,0x743be0db30148336a3db479f19d4e1828b293869,EOA,,23935318170801075,0.023935318170801075
0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,ETH,0x0000000000000000000000000000000000000000,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,7798734715603975,0.007798734715603975
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,6290944013890074,0.006290944013890074
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,-6469882184326579,-0.006469882184326579
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,178938170436505,0.000178938170436505
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-12700519,-12.700519
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,12700519,12.700519
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,6165125133612274,0.006165125133612274
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,125818880277800,0.0001258188802778
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-12581888027780148,-0.012581888027780148
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,ETH,0x0000000000000000000000000000000000000000,0xc6b81b429797e0f555440b70cd99e032d7ae947e,CONTRACT,,6290944013890074,0.006290944013890074
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-6290944013890074,-0.006290944013890074
0x717b53794bff024222a3df8e55a6be6e967e6f66b4a6139a7ad4978d78854e5b,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,6290944013890074,0.006290944013890074
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-6415060271624247,-0.006415060271624247
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,6415060271624247,0.006415060271624247
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,6057984769979192,0.006057984769979192
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,123632342244472,0.000123632342244472
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-6415060271624247,-0.006415060271624247
0x06a96fea1c1aad20fa91232e5c83485a739e6059448bb34c8380734375db8fb9,ETH,0x0000000000000000000000000000000000000000,0x0df9a8932b1ccacfcad3f1409431ebf8800f42e8,EOA,,233443159400583,0.000233443159400583
0x5717d76e8646d3e2983d565210ccc95b5cb61ae0d81c82a84d5b0eb8b175ea65,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x240a3b686201aa700ff685334a63b0351991680c,EOA_7702,,-4679502885037473162617,-4679.502885037473162617
0x5717d76e8646d3e2983d565210ccc95b5cb61ae0d81c82a84d5b0eb8b175ea65,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,4679502885037473162617,4679.502885037473162617
0x5717d76e8646d3e2983d565210ccc95b5cb61ae0d81c82a84d5b0eb8b175ea65,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-2084315,-2.084315
0x5717d76e8646d3e2983d565210ccc95b5cb61ae0d81c82a84d5b0eb8b175ea65,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,2084315,2.084315
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,4201866294389147,0.004201866294389147
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-4280454241215253,-0.004280454241215253
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,78587946826106,0.000078587946826106
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,4117828968501365,0.004117828968501365
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,84037325887782,0.000084037325887782
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-8403732588778294,-0.008403732588778294
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,ETH,0x0000000000000000000000000000000000000000,0xc6b81b429797e0f555440b70cd99e032d7ae947e,CONTRACT,,4201866294389147,0.004201866294389147
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-4201866294389147,-0.004201866294389147
0xe45e9e6555225d6c299a1df3203c1249435eab2d5c5bba926cbbac17e06ccb8d,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,4201866294389147,0.004201866294389147
0xdfef287a4a46121ca8bce8e9dc1052af434cced44422621119ed86088c727c21,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x353a3cbaceb6e95ceb503e21d19a903a29806e14,EOA_7702,,-9346342264231900000000,-9346.3422642319
0xdfef287a4a46121ca8bce8e9dc1052af434cced44422621119ed86088c727c21,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,9346342264231900000000,9346.3422642319
0xdfef287a4a46121ca8bce8e9dc1052af434cced44422621119ed86088c727c21,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-3951908,-3.951908
0xdfef287a4a46121ca8bce8e9dc1052af434cced44422621119ed86088c727c21,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,3951908,3.951908
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,4459995467569939,0.004459995467569939
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-4544521708769672,-0.004544521708769672
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,84526241199733,0.000084526241199733
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,4370795558218541,0.004370795558218541
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,89199909351398,0.000089199909351398
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-8919990935139878,-0.008919990935139878
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,ETH,0x0000000000000000000000000000000000000000,0xc6b81b429797e0f555440b70cd99e032d7ae947e,CONTRACT,,4459995467569939,0.004459995467569939
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-4459995467569939,-0.004459995467569939
0x8833948f0f6bc8398085162f19834336a3dc0abdca62c38ba0270525dba04c61,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,4459995467569939,0.004459995467569939
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,TA,0x30db03a051205ccbeb1b6524ddf87fbc6c0127bc,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-15551043937082532719796,-15551.043937082532719796
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,TA,0x30db03a051205ccbeb1b6524ddf87fbc6c0127bc,0x9b64026574395b1cfaa68458761b9f492a266be6,CONTRACT,,15551043937082532719796,15551.043937082532719796
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x9b64026574395b1cfaa68458761b9f492a266be6,CONTRACT,,-3516326505086426,-0.003516326505086426
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,3516326505086426,0.003516326505086426
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,3309658405757487,0.003309658405757487
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,67544049097090,0.00006754404909709
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-3516326505086426,-0.003516326505086426
0x21a046825df41f82a72ba52a52a2be46f7a609f56f8bad6d11fc9a7b41683aa8,ETH,0x0000000000000000000000000000000000000000,0x0df9a8932b1ccacfcad3f1409431ebf8800f42e8,EOA,,139124050231849,0.000139124050231849
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,5103029775436223,0.005103029775436223
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,-5244871940103853,-0.005244871940103853
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,141842164667630,0.00014184216466763
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-10056027,-10.056027
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,10056027,10.056027
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,5000969179927499,0.005000969179927499
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,102060595508724,0.000102060595508724
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-10206059550872446,-0.010206059550872446
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,ETH,0x0000000000000000000000000000000000000000,0xc6b81b429797e0f555440b70cd99e032d7ae947e,CONTRACT,,5103029775436223,0.005103029775436223
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-5103029775436223,-0.005103029775436223
0x439a8d1caadc97c6755558c5a9956af17cce236c337859eae0ac2cf8a28de245,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,5103029775436223,0.005103029775436223
0x88de39808ac0335c509d0a853382fef16634d9d4d5d185b468ecb158982d60a8,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x7a09760387b078c9e255467c8c5620e25f8a16af,EOA_7702,,-11832388973902900000000,-11832.3889739029
